transaction_id;customer_id;transaction_date;online_order;order_status;id_product_big
1803;1305;22.04.2017;False;Approved;167
1804;535;18.10.2017;False;Approved;111
1805;2273;09.10.2017;True;Approved;109
1806;3050;30.04.2017;False;Approved;66
1807;466;26.06.2017;False;Approved;157
1808;1106;20.07.2017;False;Approved;101
1809;2559;02.11.2017;True;Approved;196
1810;320;02.08.2017;False;Approved;2
1811;2204;09.09.2017;False;Approved;27
1812;2413;18.10.2017;False;Approved;43
1813;1211;17.03.2017;True;Approved;133
1814;686;23.11.2017;False;Approved;162
1815;1664;15.08.2017;True;Approved;99
1816;3034;15.08.2017;True;Approved;165
1817;1980;06.05.2017;False;Approved;105
1818;585;07.03.2017;;Approved;4
1819;2722;18.10.2017;True;Approved;98
1820;2809;07.08.2017;False;Approved;108
1821;1821;19.07.2017;True;Approved;50
1822;1907;11.09.2017;False;Approved;43
1823;1034;17.09.2017;False;Approved;175
1824;1388;08.05.2017;False;Approved;68
1825;1001;07.04.2017;True;Approved;76
1826;513;21.01.2017;False;Approved;90
1827;1695;04.04.2017;False;Approved;105
1828;2318;02.06.2017;True;Approved;126
1829;1140;14.02.2017;False;Approved;22
1830;990;15.08.2017;True;Approved;60
1831;330;18.04.2017;False;Approved;104
1832;2879;18.04.2017;True;Approved;24
1833;2550;26.04.2017;True;Approved;122
1834;2357;01.05.2017;False;Approved;140
1835;824;30.09.2017;False;Approved;31
1836;1586;14.06.2017;True;Approved;213
1837;2856;16.05.2017;True;Approved;57
1838;2701;02.08.2017;True;Approved;82
1839;2212;19.06.2017;False;Approved;141
1840;864;06.05.2017;False;Approved;27
1841;2083;07.03.2017;False;Approved;110
1842;2529;10.09.2017;True;Approved;66
1843;892;09.01.2017;True;Approved;170
1844;368;06.05.2017;True;Approved;23
1845;1184;25.12.2017;True;Approved;90
1846;870;24.04.2017;False;Approved;63
1847;682;10.12.2017;True;Approved;10
1848;2010;25.03.2017;True;Approved;163
1849;1252;28.10.2017;False;Approved;69
1850;2151;29.05.2017;False;Approved;22
1851;1689;14.08.2017;True;Approved;101
1852;1126;04.03.2017;True;Approved;90
1853;2116;16.09.2017;True;Approved;81
1854;1672;04.04.2017;False;Approved;57
1855;1659;11.10.2017;True;Approved;200
1856;418;01.08.2017;False;Approved;60
1857;3026;29.09.2017;False;Approved;122
1858;1177;19.02.2017;True;Approved;7
1859;2737;03.07.2017;False;Approved;57
1860;928;22.07.2017;False;Approved;164
1861;3277;19.10.2017;False;Approved;77
1862;781;23.02.2017;True;Approved;106
1863;948;13.02.2017;True;Approved;26
1864;501;24.04.2017;False;Approved;84
1865;2307;09.07.2017;True;Approved;28
1866;2440;01.05.2017;False;Approved;44
1867;2080;01.05.2017;False;Approved;36
1868;1152;05.03.2017;False;Approved;117
1869;1946;14.03.2017;False;Approved;67
1870;2463;27.04.2017;False;Approved;113
1871;3007;11.06.2017;False;Approved;91
1872;1298;14.02.2017;False;Approved;106
1873;1386;28.02.2017;True;Approved;10
1874;2978;08.07.2017;False;Approved;42
1875;47;25.11.2017;False;Approved;26
1876;1674;26.03.2017;False;Approved;177
1877;126;26.01.2017;False;Approved;26
1878;993;17.12.2017;False;Approved;210
1879;1577;18.12.2017;True;Approved;9
1880;2780;28.12.2017;False;Approved;122
1881;576;05.12.2017;False;Approved;10
1882;1503;23.07.2017;False;Approved;2
1883;3470;27.06.2017;False;Approved;157
1884;2852;25.01.2017;False;Approved;164
1885;2560;30.04.2017;True;Approved;2
1886;1153;10.10.2017;False;Approved;24
1887;3051;07.05.2017;True;Approved;83
1888;3045;31.05.2017;;Approved;153
1889;586;24.07.2017;True;Approved;29
1890;2038;04.04.2017;True;Approved;53
1891;2153;15.10.2017;False;Approved;122
1892;2621;27.03.2017;True;Approved;149
1893;2691;17.06.2017;True;Approved;71
1894;2615;05.11.2017;False;Approved;60
1895;2778;23.07.2017;False;Approved;63
1896;3241;15.02.2017;False;Approved;81
1897;1845;06.01.2017;True;Approved;72
1898;29;28.03.2017;False;Approved;59
1899;275;06.01.2017;True;Approved;164
1900;1033;10.07.2017;True;Approved;157
1901;1754;15.06.2017;False;Approved;103
1902;1186;23.11.2017;False;Approved;57
1903;1398;24.11.2017;True;Approved;77
1904;3015;17.06.2017;True;Approved;72
1905;2645;23.10.2017;False;Approved;104
1906;1884;26.02.2017;True;Approved;42
1907;3477;06.05.2017;False;Approved;48
1908;2762;14.12.2017;True;Approved;81
1909;1113;31.10.2017;True;Approved;70
1910;1662;16.07.2017;False;Approved;177
1911;1109;01.04.2017;True;Approved;182
1912;2286;15.01.2017;True;Approved;168
1913;2803;09.08.2017;False;Approved;26
1914;1740;12.05.2017;True;Approved;61
1915;2367;08.08.2017;False;Approved;10
1916;2361;08.03.2017;False;Approved;25
1917;450;16.09.2017;False;Cancelled;16
1918;2296;19.10.2017;False;Approved;4
1919;1941;16.03.2017;False;Approved;120
1920;1399;02.01.2017;False;Approved;124
1921;947;18.08.2017;True;Approved;72
1922;942;09.08.2017;;Approved;63
1923;2307;20.09.2017;True;Approved;174
1924;177;18.05.2017;True;Approved;163
1925;2877;09.09.2017;True;Approved;109
1926;338;29.06.2017;True;Approved;67
1927;676;01.07.2017;True;Approved;187
1928;166;31.05.2017;False;Approved;1
1929;2790;12.02.2017;True;Approved;184
1930;2318;01.04.2017;True;Approved;108
1931;1829;23.09.2017;False;Approved;90
1932;2435;22.07.2017;False;Approved;85
1933;119;09.08.2017;False;Approved;181
1934;1220;23.02.2017;True;Approved;74
1935;337;02.05.2017;True;Approved;168
1936;254;21.08.2017;True;Approved;10
1937;1583;07.02.2017;True;Approved;10
1938;664;25.05.2017;;Approved;191
1939;142;26.12.2017;True;Approved;112
1940;2422;16.03.2017;False;Approved;191
1941;666;28.08.2017;False;Approved;131
1942;423;13.03.2017;False;Approved;90
1943;414;17.07.2017;True;Approved;187
1944;680;30.04.2017;True;Approved;201
1945;2244;28.10.2017;False;Approved;98
1946;1911;29.09.2017;False;Approved;48
1947;2765;30.06.2017;True;Approved;29
1948;2245;11.02.2017;True;Approved;60
1949;80;02.12.2017;False;Approved;26
1950;2936;26.07.2017;False;Approved;108
1951;2100;01.07.2017;False;Approved;88
1952;3117;28.05.2017;False;Approved;112
1953;1724;18.09.2017;True;Approved;123
1954;1664;18.01.2017;False;Approved;82
1955;2390;21.07.2017;False;Approved;100
1956;611;29.03.2017;False;Approved;113
1957;3086;19.12.2017;False;Approved;181
1958;2355;03.02.2017;False;Approved;70
1959;2383;20.06.2017;True;Approved;82
1960;89;29.10.2017;False;Approved;152
1961;1682;30.07.2017;False;Approved;124
1962;3094;22.07.2017;True;Approved;113
1963;3015;07.10.2017;True;Approved;35
1964;2955;13.04.2017;False;Approved;9
1965;3126;06.11.2017;False;Approved;180
1966;3010;14.02.2017;False;Approved;35
1967;2284;11.04.2017;True;Approved;175
1968;1995;13.02.2017;False;Approved;40
1969;626;15.04.2017;False;Approved;58
1970;3287;05.06.2017;True;Approved;10
1971;1914;18.12.2017;True;Approved;70
1972;125;13.01.2017;True;Approved;78
1973;2458;02.10.2017;True;Approved;97
1974;2854;24.08.2017;True;Approved;66
1975;2474;23.08.2017;False;Approved;97
1976;3474;26.08.2017;True;Approved;2
1977;2965;19.04.2017;False;Approved;121
1978;1766;07.01.2017;False;Approved;11
1979;1469;26.05.2017;True;Approved;106
1980;496;20.04.2017;False;Approved;88
1981;825;19.03.2017;;Approved;71
1982;1301;18.12.2017;True;Approved;118
1983;2859;20.12.2017;False;Approved;149
1984;2462;27.04.2017;False;Approved;78
1985;865;05.08.2017;True;Approved;67
1986;2229;31.07.2017;False;Approved;135
1987;1883;01.06.2017;True;Approved;83
1988;2599;09.07.2017;;Approved;153
1989;3370;22.08.2017;False;Approved;50
1990;1816;01.06.2017;False;Cancelled;127
1991;769;09.09.2017;False;Approved;170
1992;2227;23.02.2017;False;Approved;19
1993;3428;30.09.2017;True;Approved;95
1994;116;15.05.2017;True;Approved;53
1995;2222;24.03.2017;False;Approved;5
1996;1862;30.09.2017;False;Approved;74
1997;622;19.02.2017;True;Approved;101
1998;214;02.01.2017;True;Approved;118
1999;1478;04.04.2017;True;Approved;150
2000;2233;05.10.2017;False;Approved;67
2001;1677;03.04.2017;False;Approved;118
2002;440;30.11.2017;False;Approved;82
2003;1735;30.04.2017;True;Approved;91
2004;1271;26.06.2017;False;Approved;82
2005;2244;29.07.2017;True;Approved;82
2006;348;15.01.2017;True;Approved;53
2007;2329;24.01.2017;False;Approved;26
2008;722;01.01.2017;True;Approved;140
2009;3201;17.11.2017;False;Approved;21
2010;3170;02.04.2017;True;Approved;85
2011;2208;06.07.2017;False;Approved;72
2012;1572;06.06.2017;True;Approved;105
2013;950;19.05.2017;False;Approved;204
2014;1149;05.05.2017;False;Approved;83
2015;796;24.12.2017;True;Approved;166
2016;272;02.05.2017;False;Approved;127
2017;743;10.02.2017;False;Approved;57
2018;1348;23.05.2017;True;Approved;86
2019;2659;23.01.2017;True;Approved;9
2020;3493;28.09.2017;True;Approved;147
2021;1579;02.03.2017;True;Approved;13
2022;3462;09.12.2017;False;Approved;173
2023;438;03.11.2017;True;Approved;36
2024;1227;30.10.2017;False;Approved;58
2025;2221;31.07.2017;True;Approved;72
2026;832;13.12.2017;True;Approved;91
2027;2106;25.12.2017;False;Approved;162
2028;2039;30.01.2017;False;Approved;36
2029;1192;21.05.2017;True;Approved;38
2030;1553;23.08.2017;False;Approved;144
2031;3178;13.11.2017;False;Approved;169
2032;1215;05.09.2017;True;Approved;99
2033;628;21.03.2017;True;Approved;19
2034;102;18.11.2017;False;Approved;115
2035;2935;15.11.2017;True;Approved;56
2036;1327;24.12.2017;False;Approved;141
2037;1423;28.03.2017;True;Approved;72
2038;2567;29.03.2017;True;Approved;48
2039;2951;18.09.2017;False;Approved;184
2040;1232;23.08.2017;False;Approved;153
2041;902;06.06.2017;False;Approved;77
2042;1735;22.07.2017;True;Approved;143
2043;2509;10.07.2017;False;Approved;1
2044;3265;03.10.2017;True;Approved;116
2045;318;24.04.2017;True;Approved;5
2046;1054;25.12.2017;False;Approved;132
2047;2948;10.09.2017;True;Approved;76
2048;2870;09.07.2017;False;Approved;19
2049;468;06.04.2017;True;Approved;175
2050;563;08.08.2017;True;Approved;83
2051;65;08.04.2017;False;Approved;140
2052;1797;30.05.2017;True;Approved;7
2053;354;30.06.2017;False;Approved;34
2054;3075;27.01.2017;False;Approved;10
2055;2357;02.04.2017;True;Approved;69
2056;2285;11.04.2017;False;Approved;194
2057;1657;18.06.2017;False;Approved;170
2058;1078;12.08.2017;True;Approved;169
2059;1611;10.08.2017;True;Approved;147
2060;2383;09.12.2017;False;Approved;129
2061;961;07.05.2017;False;Approved;11
2062;1500;12.03.2017;True;Approved;22
2063;1200;09.03.2017;False;Approved;197
2064;2117;28.02.2017;False;Approved;18
2065;1999;28.10.2017;True;Approved;40
2066;405;16.12.2017;True;Approved;23
2067;804;27.06.2017;True;Approved;194
2068;3309;17.09.2017;False;Approved;105
2069;2536;23.02.2017;True;Approved;4
2070;3010;06.04.2017;True;Approved;129
2071;1591;09.11.2017;False;Approved;152
2072;617;09.03.2017;False;Approved;70
2073;1732;14.08.2017;True;Approved;4
2074;675;30.12.2017;True;Approved;10
2075;3082;23.09.2017;False;Approved;122
2076;3268;21.02.2017;False;Approved;59
2077;255;23.07.2017;True;Approved;45
2078;1696;07.06.2017;False;Approved;47
2079;1297;28.12.2017;True;Approved;40
2080;2977;13.01.2017;True;Approved;59
2081;2672;21.06.2017;True;Approved;99
2082;1108;23.03.2017;False;Approved;118
2083;2822;27.01.2017;False;Approved;112
2084;495;09.02.2017;True;Approved;34
2085;307;09.10.2017;True;Approved;40
2086;410;01.12.2017;True;Approved;165
2087;2240;22.10.2017;True;Approved;154
2088;2121;09.01.2017;True;Approved;1
2089;1748;01.09.2017;True;Approved;52
2090;1611;13.04.2017;True;Approved;162
2091;2715;02.08.2017;True;Approved;18
2092;1893;14.05.2017;False;Approved;83
2093;185;30.05.2017;False;Approved;101
2094;261;20.09.2017;True;Approved;45
2095;280;19.05.2017;False;Approved;61
2096;515;09.08.2017;;Approved;160
2097;2188;27.03.2017;True;Approved;91
2098;2447;24.01.2017;True;Approved;88
2099;2891;04.04.2017;True;Approved;163
2100;2221;28.08.2017;False;Approved;11
2101;888;23.02.2017;True;Approved;124
2102;1154;14.02.2017;True;Approved;122
2103;2935;10.09.2017;False;Approved;102
2104;3031;28.12.2017;True;Approved;44
2105;2304;09.08.2017;True;Approved;68
2106;2336;07.10.2017;True;Approved;109
2107;1157;12.03.2017;False;Approved;21
2108;719;15.07.2017;True;Approved;29
2109;2114;11.07.2017;False;Approved;188
2110;482;08.08.2017;True;Approved;48
2111;2913;26.09.2017;False;Approved;90
2112;1949;09.05.2017;False;Approved;53
2113;1543;21.05.2017;True;Approved;23
2114;135;25.05.2017;False;Approved;109
2115;145;12.09.2017;False;Approved;140
2116;2210;06.05.2017;True;Approved;41
2117;2760;08.11.2017;False;Approved;152
2118;3143;16.06.2017;True;Approved;63
2119;2826;26.05.2017;True;Approved;141
2120;44;24.05.2017;False;Approved;80
2121;789;28.09.2017;False;Approved;112
2122;2050;23.07.2017;False;Approved;100
2123;945;28.06.2017;True;Approved;51
2124;2780;29.01.2017;False;Approved;38
2125;322;11.09.2017;False;Approved;85
2126;1558;03.03.2017;False;Approved;34
2127;132;10.02.2017;True;Approved;14
2128;3232;15.07.2017;True;Approved;3
2129;411;23.03.2017;True;Approved;160
2130;260;19.11.2017;False;Approved;177
2131;1743;05.10.2017;True;Approved;108
2132;1222;09.11.2017;True;Approved;67
2133;2694;01.12.2017;False;Approved;170
2134;2458;10.10.2017;False;Approved;54
2135;1880;12.01.2017;False;Approved;167
2136;1576;16.04.2017;False;Approved;77
2137;1963;21.12.2017;True;Approved;120
2138;1224;20.05.2017;True;Approved;60
2139;394;14.01.2017;False;Approved;164
2140;2961;19.04.2017;True;Approved;61
2141;516;05.01.2017;True;Approved;16
2142;1239;03.03.2017;False;Approved;6
2143;677;08.08.2017;True;Approved;129
2144;3171;16.10.2017;True;Approved;77
2145;1321;29.05.2017;True;Approved;67
2146;3096;01.04.2017;True;Approved;132
2147;2170;28.11.2017;True;Approved;57
2148;2696;10.05.2017;True;Approved;16
2149;2361;08.12.2017;True;Approved;134
2150;1886;09.05.2017;True;Approved;109
2151;650;10.11.2017;True;Approved;35
2152;551;08.02.2017;False;Approved;160
2153;2916;04.12.2017;False;Cancelled;140
2154;2052;25.05.2017;True;Approved;157
2155;3155;17.11.2017;False;Approved;71
2156;341;18.08.2017;True;Approved;48
2157;1506;12.11.2017;False;Approved;69
2158;2049;20.01.2017;True;Approved;168
2159;2708;19.12.2017;True;Approved;113
2160;1931;14.05.2017;True;Approved;17
2161;2694;22.11.2017;False;Approved;80
2162;2250;19.06.2017;True;Approved;136
2163;260;03.10.2017;True;Approved;116
2164;322;12.05.2017;True;Approved;88
2165;2213;26.05.2017;False;Approved;5
2166;1528;30.03.2017;True;Approved;73
2167;2575;18.03.2017;False;Approved;214
2168;3160;12.06.2017;False;Approved;83
2169;2578;08.09.2017;False;Approved;139
2170;3410;19.04.2017;True;Approved;141
2171;569;11.05.2017;False;Approved;2
2172;467;07.02.2017;True;Approved;59
2173;1820;21.06.2017;False;Approved;12
2174;2475;11.05.2017;False;Approved;77
2175;3436;31.01.2017;True;Approved;83
2176;1492;27.07.2017;False;Approved;40
2177;1570;19.09.2017;False;Approved;13
2178;2900;10.10.2017;True;Approved;95
2179;1490;24.03.2017;False;Approved;10
2180;3387;28.09.2017;True;Approved;157
2181;1347;27.02.2017;False;Approved;166
2182;1753;02.06.2017;False;Approved;151
2183;2340;18.10.2017;False;Approved;17
2184;2222;16.01.2017;False;Approved;61
2185;3013;21.08.2017;False;Approved;177
2186;2955;11.12.2017;True;Approved;189
2187;1568;14.03.2017;True;Approved;215
2188;2756;08.02.2017;True;Approved;14
2189;1670;06.07.2017;False;Approved;103
2190;2732;14.12.2017;True;Approved;65
2191;2857;10.02.2017;True;Approved;2
2192;3469;22.11.2017;True;Approved;1
2193;742;08.08.2017;True;Approved;42
2194;1049;28.11.2017;False;Approved;95
2195;471;12.11.2017;True;Approved;1
2196;905;21.01.2017;True;Approved;110
2197;2763;12.01.2017;True;Approved;109
2198;2768;06.11.2017;True;Approved;140
2199;936;11.02.2017;True;Approved;184
2200;2216;17.10.2017;True;Approved;9
2201;3016;14.09.2017;True;Approved;180
2202;1725;27.06.2017;True;Approved;207
2203;2703;13.11.2017;True;Approved;78
2204;985;26.10.2017;False;Approved;23
2205;1795;01.06.2017;True;Approved;122
2206;251;14.10.2017;True;Approved;1
2207;2768;14.05.2017;False;Approved;81
2208;1535;16.06.2017;True;Approved;57
2209;2379;07.08.2017;True;Approved;40
2210;1643;06.07.2017;False;Approved;101
2211;2107;10.08.2017;True;Approved;102
2212;1076;11.10.2017;True;Approved;170
2213;1913;13.04.2017;True;Approved;109
2214;934;21.07.2017;;Approved;61
2215;876;14.12.2017;False;Approved;87
2216;738;29.07.2017;True;Approved;126
2217;292;06.10.2017;False;Approved;19
2218;220;15.01.2017;False;Approved;144
2219;669;07.09.2017;False;Approved;81
2220;1460;24.06.2017;False;Approved;114
2221;2864;11.09.2017;False;Approved;70
2222;2836;07.04.2017;False;Approved;52
2223;1067;22.01.2017;True;Approved;118
2224;333;12.01.2017;True;Approved;58
2225;3490;02.07.2017;True;Approved;50
2226;3132;05.07.2017;True;Approved;58
2227;2170;13.10.2017;False;Approved;13
2228;2952;17.02.2017;True;Approved;147
2229;1051;22.03.2017;True;Approved;145
2230;1311;13.11.2017;True;Approved;171
2231;2563;26.02.2017;False;Approved;135
2232;331;15.07.2017;False;Approved;77
2233;2073;23.02.2017;False;Approved;116
2234;2201;30.11.2017;False;Approved;18
2235;2064;09.03.2017;False;Approved;67
2236;2266;06.01.2017;True;Approved;128
2237;479;19.02.2017;False;Approved;100
2238;3304;14.04.2017;False;Approved;126
2239;3326;30.04.2017;True;Approved;183
2240;1203;23.12.2017;True;Approved;111
2241;158;11.02.2017;True;Approved;10
2242;2935;24.01.2017;False;Approved;35
2243;1460;08.06.2017;False;Approved;54
2244;2347;22.04.2017;False;Approved;94
2245;686;11.09.2017;False;Approved;188
2246;524;31.05.2017;True;Approved;44
2247;227;04.12.2017;False;Approved;69
2248;296;22.12.2017;False;Approved;43
2249;2029;26.02.2017;True;Approved;126
2250;5;16.08.2017;False;Approved;115
2251;877;06.04.2017;False;Approved;13
2252;2138;09.02.2017;True;Approved;32
2253;2443;18.12.2017;False;Approved;189
2254;1653;15.02.2017;True;Approved;70
2255;2640;24.10.2017;False;Approved;17
2256;734;02.10.2017;False;Approved;82
2257;2908;29.12.2017;True;Approved;103
2258;704;31.07.2017;False;Approved;17
2259;3409;25.08.2017;False;Approved;46
2260;1735;05.02.2017;True;Approved;76
2261;2;04.05.2017;True;Approved;26
2262;2272;17.09.2017;True;Approved;18
2263;361;14.04.2017;True;Approved;115
2264;1936;28.02.2017;True;Approved;129
2265;834;28.09.2017;False;Approved;72
2266;2732;20.11.2017;False;Approved;46
2267;738;02.02.2017;False;Approved;109
2268;3010;31.07.2017;False;Approved;71
2269;1813;29.04.2017;False;Approved;80
2270;605;17.10.2017;False;Approved;141
2271;1674;12.11.2017;True;Approved;178
2272;2762;07.08.2017;True;Approved;31
2273;2508;01.05.2017;False;Approved;29
2274;1513;20.03.2017;True;Approved;26
2275;92;26.11.2017;False;Approved;2
2276;2843;01.01.2017;False;Approved;7
2277;2778;02.04.2017;True;Approved;18
2278;2072;23.07.2017;True;Approved;11
2279;2348;26.04.2017;False;Approved;108
2280;2652;07.12.2017;False;Approved;3
2281;1881;25.04.2017;False;Approved;77
2282;2968;10.01.2017;True;Approved;131
2283;2844;21.02.2017;False;Approved;56
2284;1418;21.04.2017;;Approved;113
2285;3216;30.12.2017;True;Approved;72
2286;3099;11.03.2017;False;Approved;81
2287;1100;31.10.2017;True;Approved;166
2288;3262;23.03.2017;True;Approved;65
2289;1440;16.11.2017;True;Approved;54
2290;1176;02.06.2017;True;Approved;26
2291;5;03.03.2017;True;Approved;122
2292;1861;01.12.2017;True;Approved;68
2293;159;06.01.2017;False;Approved;7
2294;372;29.11.2017;False;Approved;75
2295;2581;15.04.2017;True;Approved;153
2296;1101;15.03.2017;False;Approved;39
2297;3468;04.12.2017;True;Approved;115
2298;1082;11.10.2017;False;Approved;109
2299;1438;11.09.2017;True;Approved;48
2300;2430;17.08.2017;True;Approved;58
2301;369;14.06.2017;False;Approved;44
2302;205;20.04.2017;False;Approved;132
2303;2465;22.04.2017;False;Approved;216
2304;2280;09.04.2017;False;Approved;82
2305;1470;06.07.2017;True;Approved;173
2306;1191;07.06.2017;True;Approved;14
2307;149;02.03.2017;False;Approved;83
2308;973;01.11.2017;False;Approved;37
2309;2166;12.02.2017;True;Approved;75
2310;1925;10.05.2017;False;Approved;61
2311;1502;17.08.2017;True;Approved;2
2312;3325;15.11.2017;True;Approved;182
2313;1991;14.08.2017;False;Approved;16
2314;3250;29.07.2017;False;Approved;79
2315;3402;24.02.2017;True;Approved;78
2316;73;09.01.2017;True;Approved;26
2317;1997;02.07.2017;False;Approved;40
2318;315;08.09.2017;True;Approved;42
2319;756;15.11.2017;True;Approved;13
2320;2353;11.08.2017;True;Approved;61
2321;370;10.09.2017;True;Approved;143
2322;2758;27.02.2017;True;Approved;53
2323;3285;19.03.2017;True;Approved;129
2324;1130;04.07.2017;False;Approved;77
2325;727;23.01.2017;True;Approved;52
2326;1407;01.05.2017;False;Approved;16
2327;858;19.12.2017;False;Approved;201
2328;2753;12.07.2017;True;Approved;165
2329;1076;02.10.2017;True;Approved;98
2330;374;14.09.2017;False;Approved;88
2331;2880;28.07.2017;False;Approved;82
2332;658;11.01.2017;False;Approved;3
2333;1138;14.01.2017;False;Approved;2
2334;2991;06.07.2017;False;Approved;65
2335;2327;18.05.2017;True;Approved;135
2336;2577;24.03.2017;True;Approved;109
2337;3020;21.03.2017;True;Approved;186
2338;1983;10.03.2017;False;Approved;170
2339;3265;27.06.2017;True;Approved;190
2340;2251;15.12.2017;False;Approved;136
2341;2767;12.11.2017;True;Approved;188
2342;1697;06.12.2017;False;Approved;22
2343;1379;31.05.2017;False;Approved;21
2344;598;30.07.2017;False;Approved;79
2345;604;22.10.2017;True;Approved;1
2346;1258;20.01.2017;True;Approved;35
2347;1679;24.02.2017;True;Approved;39
2348;2301;23.07.2017;False;Approved;153
2349;2148;30.05.2017;False;Approved;77
2350;331;30.04.2017;True;Approved;169
2351;1653;27.10.2017;True;Approved;112
2352;2346;21.07.2017;False;Approved;40
2353;1860;19.12.2017;True;Approved;157
2354;25;04.03.2017;True;Approved;88
2355;1800;08.05.2017;True;Approved;94
2356;320;10.11.2017;False;Approved;77
2357;3419;25.12.2017;True;Approved;6
2358;2029;07.01.2017;False;Approved;7
2359;3352;03.09.2017;False;Approved;118
2360;1966;08.01.2017;True;Approved;137
2361;314;24.10.2017;True;Approved;181
2362;1914;03.09.2017;False;Approved;52
2363;1223;08.02.2017;False;Approved;33
2364;2138;05.08.2017;False;Approved;197
2365;1466;12.07.2017;False;Approved;125
2366;620;23.07.2017;True;Approved;19
2367;2369;25.11.2017;True;Approved;53
2368;2105;03.03.2017;True;Approved;144
2369;2232;04.03.2017;True;Approved;67
2370;2526;01.04.2017;False;Approved;70
2371;1971;23.07.2017;False;Approved;78
2372;1939;15.10.2017;True;Approved;143
2373;1729;26.04.2017;False;Approved;194
2374;3265;01.05.2017;True;Approved;194
2375;2863;08.07.2017;False;Approved;100
2376;758;10.04.2017;True;Approved;194
2377;2879;25.07.2017;True;Approved;133
2378;2940;26.02.2017;False;Approved;109
2379;745;16.03.2017;True;Approved;10
2380;172;05.12.2017;True;Approved;83
2381;2792;18.01.2017;True;Approved;77
2382;1562;07.01.2017;True;Approved;71
2383;1237;02.04.2017;False;Approved;104
2384;2313;15.05.2017;False;Approved;1
2385;3421;08.05.2017;True;Approved;14
2386;3070;09.07.2017;True;Approved;56
2387;1681;03.08.2017;False;Approved;176
2388;1742;16.04.2017;True;Approved;194
2389;1926;14.03.2017;False;Approved;30
2390;778;29.04.2017;;Approved;145
2391;958;26.11.2017;False;Approved;131
2392;259;07.06.2017;False;Approved;125
2393;2269;13.11.2017;False;Approved;18
2394;2894;02.02.2017;True;Approved;76
2395;810;11.08.2017;True;Approved;109
2396;2724;25.02.2017;True;Approved;58
2397;2103;19.11.2017;True;Approved;103
2398;2956;20.04.2017;False;Approved;88
2399;200;18.04.2017;False;Approved;39
2400;2340;20.04.2017;True;Approved;78
2401;86;30.07.2017;True;Approved;194
2402;3154;10.02.2017;True;Approved;17
2403;2382;21.04.2017;True;Approved;133
2404;461;03.12.2017;True;Approved;61
2405;1102;09.12.2017;False;Approved;102
2406;3409;22.09.2017;True;Approved;63
2407;227;15.01.2017;True;Approved;153
2408;2573;15.11.2017;False;Approved;91
2409;3080;25.03.2017;False;Approved;36
2410;1650;07.04.2017;True;Approved;62
2411;1445;29.10.2017;True;Approved;112
2412;1502;17.05.2017;True;Approved;169
2413;3271;01.10.2017;False;Approved;131
2414;2467;09.12.2017;True;Approved;98
2415;2659;11.07.2017;False;Approved;148
2416;473;08.06.2017;True;Approved;143
2417;2743;14.11.2017;False;Approved;179
2418;614;07.08.2017;False;Approved;19
2419;1175;26.05.2017;False;Approved;81
2420;1073;02.04.2017;False;Approved;75
2421;661;04.09.2017;False;Approved;156
2422;3308;24.07.2017;False;Approved;122
2423;1880;09.02.2017;True;Approved;36
2424;1599;08.08.2017;False;Approved;38
2425;1890;19.05.2017;False;Approved;7
2426;3019;24.08.2017;True;Approved;157
2427;2794;27.09.2017;False;Approved;58
2428;420;27.01.2017;False;Approved;136
2429;1205;07.03.2017;False;Approved;77
2430;3249;27.11.2017;False;Approved;29
2431;1916;19.04.2017;False;Approved;158
2432;2312;29.04.2017;True;Approved;129
2433;3499;25.02.2017;True;Approved;31
2434;1348;17.02.2017;True;Approved;137
2435;1858;10.04.2017;True;Approved;164
2436;1182;22.07.2017;True;Approved;102
2437;434;08.03.2017;False;Approved;81
2438;3284;20.02.2017;False;Approved;117
2439;1445;24.10.2017;True;Approved;157
2440;1328;03.11.2017;False;Approved;127
2441;2538;25.11.2017;True;Approved;200
2442;679;29.10.2017;False;Approved;81
2443;1512;21.06.2017;False;Approved;154
2444;1341;21.02.2017;True;Approved;122
2445;2463;03.07.2017;True;Approved;166
2446;2275;16.08.2017;False;Approved;54
2447;52;03.12.2017;True;Approved;91
2448;3247;24.10.2017;True;Approved;21
2449;963;14.10.2017;False;Approved;27
2450;2093;24.03.2017;True;Approved;203
2451;2279;01.04.2017;False;Approved;109
2452;914;31.01.2017;True;Approved;89
2453;2341;31.08.2017;True;Approved;56
2454;1075;14.10.2017;False;Approved;130
2455;3083;16.10.2017;True;Approved;70
2456;2605;06.09.2017;True;Approved;54
2457;2255;14.04.2017;True;Approved;81
2458;2067;24.05.2017;True;Approved;10
2459;1793;17.07.2017;False;Approved;141
2460;1640;07.04.2017;True;Approved;104
2461;270;23.12.2017;True;Approved;120
2462;805;21.02.2017;False;Approved;38
2463;3500;25.04.2017;False;Approved;1
2464;985;28.08.2017;False;Approved;147
2465;363;31.08.2017;True;Approved;2
2466;3286;21.12.2017;False;Approved;63
2467;3036;05.02.2017;False;Approved;124
2468;568;28.05.2017;True;Approved;101
2469;2471;16.03.2017;True;Approved;16
2470;1827;27.07.2017;False;Approved;35
2471;2786;06.01.2017;False;Approved;166
2472;263;03.07.2017;True;Approved;161
2473;2277;23.08.2017;False;Approved;30
2474;1321;26.06.2017;False;Approved;71
2475;2065;29.05.2017;True;Approved;40
2476;3055;07.03.2017;True;Approved;22
